ID	Gene title	Gene symbol	Gene ID	UniGene title	UniGene symbol	UniGene ID	GI	GenBank Accession
10602176								
10602178								
10602180	transmembrane protein 164	Tmem164	209497				313569825///33990618///37589488///26354439///74151366///26349444	NM_177592///BC056470///BC059043///AK089342///AK166488///AK081890
10602192	microRNA 652	Mir652	723976				262205696	NR_030523
10602196	retrotransposon gag domain containing 1	Rgag1	209540				590122004	NM_001040434
10602198	p21 protein (Cdc42/Rac)-activated kinase 3	Pak3	18481				304307787///304307784///304307780///304307782///304307786///1079713	NM_001195049///NM_001195048///NM_001195046///NM_001195047///NM_008778///U39738
10602221	microRNA 680-2	Mir680-2	751551				262205310	NR_030448
10602223	asparagine-linked glycosylation 13	Alg13	67574				310750371///283436185///187952688	NR_037145///NM_026247///BC137692
10602251	transient receptor potential cation channel, subfamily C, member 5, opposite strand	Trpc5os	100503240				307133687	NM_001195579
10602253								
10602255	zinc finger, CCHC domain containing 16	Zcchc16	619287				270483757///187953062	NM_001033795///BC138958
10602258								
10602261	5-hydroxytryptamine (serotonin) receptor 2C	Htr2c	15560				160358830///187954388	NM_008312///BC141085
10602269	microRNA 448	Mir448	723914				262205395	NR_029956
10602271								
10602277	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///167466228///375331889///126032330///80475735	NM_011022///NM_001122734///NM_001114383///NM_001114400///NM_001081648///BC109131
10602284	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///375331889///126032330///167466228///80475735	NM_011022///NM_001122734///NM_001114400///NM_001081648///NM_001114383///BC109131
10602293	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				126032330///167466228///33859585///170172508///375331889///80475735	NM_001081648///NM_001114383///NM_011022///NM_001122734///NM_001114400///BC109131
10602300	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///167466228///375331889///126032330///80475735	NM_011022///NM_001122734///NM_001114383///NM_001114400///NM_001081648///BC109131
10602307	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///126032330///375331889///167466228///80475735	NM_011022///NM_001122734///NM_001081648///NM_001114400///NM_001114383///BC109131
10602327	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				167466228///33859585///170172508///375331889///126032330///80475735	NM_001114383///NM_011022///NM_001122734///NM_001114400///NM_001081648///BC109131
10602332	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///126032330///167466228///375331889///80475735	NM_011022///NM_001122734///NM_001081648///NM_001114383///NM_001114400///BC109131
10602341	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///375331889///126032330///167466228///80475735	NM_011022///NM_001122734///NM_001114400///NM_001081648///NM_001114383///BC109131
10602350	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///375331889///167466228///126032330///80475735	NM_011022///NM_001122734///NM_001114400///NM_001114383///NM_001081648///BC109131
10602359	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///375331889///167466228///126032330///80475735	NM_011022///NM_001122734///NM_001114400///NM_001114383///NM_001081648///BC109131
10602367	predicted gene 15085///predicted gene 15127///leucine zipper protein 4///predicted gene 15107///ovary testis transcribed	Gm15085///Gm15127///Luzp4///Gm15107///Ott	100039934///434866///434865///434864///18422				33859585///170172508///375331889///126032330///167466228///80475735	NM_011022///NM_001122734///NM_001114400///NM_001081648///NM_001114383///BC109131
10602372	aminolevulinic acid synthase 2, erythroid	Alas2	11656				156255174///156255175///1220399	NM_009653///NM_001102446///M63244
10602385	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1	Pfkfb1	18639				594542456///124375777	NM_008824///BC132561
10602401	TSR2 20S rRNA accumulation///FYVE, RhoGEF and PH domain containing 1	Tsr2///Fgd1	69499///14163				506949352///257153358///257196133///257153360///15079253	NM_008001///NM_001164578///NM_175146///NR_028392///BC011462
10602426								
10602428	WNK lysine deficient protein kinase 3	Wnk3	279561				27695439	BC043119
10602454	family with sequence similarity 120, member C	Fam120c	207375				126723306///37359239	NM_198105///AY150024
10602472								
10602474	PHD finger protein 8	Phf8	320595				164518890///164519148///187953046	NM_001113354///NM_177201///BC138899
10602499								
10602501	HECT, UBA and WWE domain containing 1	Huwe1	59026				146231995///90995401///68509880///60549636///47124141///26327256///74194646///74224436///74227028///26337130///26350598///74177735///26085702	NM_021523///AY772010///DQ097265///AY929611///BC070444///AK031374///AK163416///AK142956///AK165648///AK045183///AK083499///AK166712///AK037281
10602586	microRNA let7f-2	Mirlet7f-2	387253				262205584	NR_029732
10602588	microRNA 98	Mir98	723947				262205682	NR_029753
10602590								
10602592	hydroxysteroid (17-beta) dehydrogenase 10	Hsd17b10	15108				61888837///13182961	NM_016763///AF233685
10602599	structural maintenance of chromosomes 1A	Smc1a	24061				258613891///4689087	NM_019710///AF047600
10602625	IQ motif and Sec7 domain 2	Iqsec2	245666				594191021///594190916///134026471	NM_001005475///NM_001114664///AB275281
10602644	lysine (K)-specific demethylase 5C	Kdm5c	20591				594191036///5823130	NM_013668///AF127245
10602675	actin, beta	Actb	11461	CDNA clone IMAGE:4501052		Mm.328431	16741647	BC016624
10602677	G protein-coupled receptor 143	Gpr143	18241				125347371///111600219	NM_010951///BC119384
10602688	ubiquitin specific protease 51	Usp51	635253				212275974	NM_001137547
10602690	forkhead box R2	Foxr2	436240				237874236	NM_001034894
10602692	Ras-related GTP binding B	Rragb	245670				211938436///46621242	NM_001004154///BC069180
10602704	Kruppel-like factor 8	Klf8	245671				146198805///47124357	NM_173780///BC070442
10602716	ubiquilin 2	Ubqln2	54609				34328235///31418519	NM_018798///BC053022
10602719	cysteine-rich perinuclear theca 4///cysteine-rich perinuclear theca 3	Cypt4///Cypt3	235067///69361				114842382///29144910///27462972	NM_173367///BC048527///AF463501
10602722	spindlin family, member 2C	Spin2c	278240				52851392///45768374	NM_001005370///BC068162
10602725	spermatogenesis associated multipass transmembrane protein 4	Samt4	75185				141802341	NM_029199
10602729								
10602731								
10602733								
10602735								
10602737								
10602739	acyl-CoA thioesterase 9	Acot9	56360				148747352///18256213	NM_019736///BC021763
10602744								
10602749	gem (nuclear organelle) associated protein 8 pseudogene	4930503H13Rik	74941				295390205	NR_033598
10602754								
10602756	small muscle protein, X-linked	Smpx	66106				10178962	AJ245772
10602765	kelch-like 34	Klhl34	245683				459683828	NM_001081667
10602770								
10602772	ribosomal protein S6 kinase polypeptide 3	Rps6ka3	110651				594591516///21280792///152012777///26098274///24270908	NM_148945///AY083469///BC150156///AK079102///BC038683
10602795	eukaryotic translation initiation factor 1A, X-linked	Eif1ax	66235				148747222///20073196	NM_025437///BC027284
10602805	MAP7 domain containing 2	Map7d2	78283				124487456///26089650///12860336	NM_001081124///AK043342///AK019929
10602825								
10602827	RIKEN cDNA A830080D01 gene	A830080D01Rik	382252				115511061	NM_001033472
10602840	SH3-domain kinase binding protein 1	Sh3kbp1	58194				594591522///594591615///594591596	NM_021389///NM_001135727///NM_001135728
10602865	mitogen-activated protein kinase kinase kinase 15///pyruvate dehydrogenase E1 alpha 1	Map3k15///Pdha1	270672///18597				282847403///31543467///13938050	NM_001163085///NM_008810///BC007142
10602893								
10602896	G protein-coupled receptor 64	Gpr64	237175				594190900///594190883///594190995///594190890///23452509///23452518///109733241///23452516///109730386///23452520	NM_178712///NM_001079857///NM_001079847///NM_001079848///AF538952///AF538956///BC116644///AF538955///BC115874///AF538957
10602925	phosphorylase kinase alpha 2	Phka2	110094				295424150///295424153///295424151///29477070	NM_172783///NM_001177879///NM_001177878///BC050040
10602964								
10602966	retinoschisis (X-linked, juvenile) 1 (human)	Rs1	20147				42476340///28204914	NM_011302///BC046422
10602975								
10602977	sex comb on midleg-like 2 (Drosophila)	Scml2	107815				38614168	BC056382
10603000	retinoic acid induced 2	Rai2	24004				157266274///157266293///38174352	NM_198409///NM_001103367///BC061184
10603003								
10603005								
10603009	ubiquitin A-52 residue ribosomal protein fusion product 1	Uba52	22186				141802399///56971099	NM_019883///BC087922
10603011	retinoblastoma binding protein 7	Rbbp7	245688				157909798///13277791	NM_009031///BC003785
10603023								
10603026	cytidine 5'-triphosphate synthase 2	Ctps2	55936				270483768///270483772///270483770///270483779///270483775///1654185	NM_018737///NM_001168569///NM_001168568///NR_033143///NM_001168571///U49385
10603051	adaptor-related protein complex 1, sigma 2 subunit	Ap1s2	108012				594190780///28422276///26337464///26092638	NM_026887///BC046964///AK045558///AK048085
10603059	transmembrane protein 27	Tmem27	57394				133892354///29612630	NM_020626///BC049912
10603066	angiotensin I converting enzyme (peptidyl-dipeptidase A) 2	Ace2	70008				194473665///194473666///126143323	NM_027286///NM_001130513///EF408739
10603087	pirin	Pir	69656				295789088///23272277	NM_027153///BC024062
10603099	c-fos induced growth factor	Figf	14205				6753873///51593761	NM_010216///BC080770
10603109	phosphatidylinositol glycan anchor biosynthesis, class A	Piga	18700				126273665///187952028	NM_011081///BC138755
10603116	ankyrin repeat and SOCS box-containing 11	Asb11	68854				17105325///39850102	NM_026853///BC064047
10603125	ankyrin repeat and SOCS box-containing 9	Asb9	69299				142373912///38174596	NM_027027///BC061038
10603135	Fanconi anemia, complementation group B	Fancb	237211				225703030///225703028///52789377	NM_001146081///NM_175027///BC083151
10603147	gem (nuclear organelle) associated protein 8	Gemin8	237221				125628630	NM_146238
10603151	glycoprotein m6b	Gpm6b	14758				295789069///295789081///295789075///295789071///295789079///295789067///295789096///295789077///295789073///9502130	NM_001177956///NM_001177961///NM_001177959///NM_001177957///NM_001177962///NM_001177955///NM_023122///NM_001177960///NM_001177958///AF254875
10603166	trafficking protein particle complex 2	Trappc2	66226				153791918///68534123	NM_025432///BC099551
10603172	ribosomal protein L7A	Rpl7a	27176				141803092///61403646	NM_013721///BC091731
10603175								
10603177								
10603180	coiled-coil-helix-coiled-coil-helix domain containing 5	Chchd5	66170				20071094///213688333///62948102	BC027303///NM_025395///BC094414
10603182	Rho GTPase activating protein 6	Arhgap6	11856				567316234///567316235///5881230	NM_009707///NM_178754///AF177664
10603206	cDNA sequence BC022960	BC022960	237246				18605942	BC022960
10603208	midline 1	Mid1	17318				594191017///31565625	NM_010797///BC053704
10603228								
10603230	predicted gene, 21637	Gm21637	100862314				109734834	BC117726
10603232	predicted gene, 21951///predicted gene 2933///predicted gene 2863///predicted gene 2825///predicted gene 2799///germ cell-less homolog 1 (Drosophila)-like	Gm21951///Gm2933///Gm2863///Gm2825///Gm2799///Gmcl1l	100862329///100040732///100040606///100040533///100040482///71847				270047491///270047498///226442862///270265880///222537769///13537511///94451659	NM_001168334///NM_001168337///NM_001099333///NM_027955///NM_001145038///AB055854///BC115962
10603237	predicted gene, 21951///predicted gene 2933///predicted gene 2863///predicted gene 2825///predicted gene 2799///germ cell-less homolog 1 (Drosophila)-like	Gm21951///Gm2933///Gm2863///Gm2825///Gm2799///Gmcl1l	100862329///100040732///100040606///100040533///100040482///71847				270047491///270047498///226442862///270265880///222537769///13537511///94451659	NM_001168334///NM_001168337///NM_001099333///NM_027955///NM_001145038///AB055854///BC115962
10603242	predicted gene, 21637	Gm21637	100862314				109734834	BC117726
10603245								
10603247								
10603249	myc-like oncogene, s-myc protein	Mycs	17870				255958168///109734308	NM_010850///BC117074
10603252	La ribonucleoprotein domain family, member 4	Larp4	207214				124358933///548961378	NM_001024526///NM_001080948
10603254	La ribonucleoprotein domain family, member 4	Larp4	207214				124358933///548961378	NM_001024526///NM_001080948
10603256								
10603262	expressed sequence AU022751	AU022751	102991				261878608///261878610///71681334	NM_001166433///NM_001033211///BC100377
10603266	nudix (nucleoside diphosphate linked moiety X)-type motif 10	Nudt10	102954				72384356///33416610	NM_001031664///BC055771
10603270	bone morphogenetic protein 15	Bmp15	12155				159032046///33286895	NM_009757///BC055363
10603275	cyclin B3	Ccnb3	209091				164519023///29603429	NM_183015///AJ555464
10603289	chloride channel 5	Clcn5	12728				344217729///4731364	NM_016691///AF134117
10603302	microRNA 500	Mir500	723974				262205566	NR_030495
10603304	microRNA 501	Mir501	751560				262205571	NR_030496
10603306	microRNA 362	Mir362	723851				262206152	NR_029851
10603308	microRNA 188	Mir188	387183				262206048	NR_029574
10603310	microRNA 532	Mir532	751544				262205575	NR_030242
10603312	ubiquitin specific peptidase 27, X chromosome	Usp27x	54651				295317326	NM_019461
10603316	RIKEN cDNA 2010204K13 gene	2010204K13Rik	68355				242246935///242246938///6822267	NR_027924///NR_027925///AF038507
10603321								
10603323	protein phosphatase 1, regulatory (inhibitor) subunit 3F	Ppp1r3f	54646				594542445///37747566	NM_138605///BC059275
10603328	coiled-coil domain containing 22///forkhead box P3	Ccdc22///Foxp3	54638///20371				133922577///313569789///7673613///88853985	NM_138603///NM_054039///AF229637///DQ387959
10603346	proteolipid protein 2	Plp2	18824				153791504///62027541	NM_019755///BC092095
10603354	MAGI family member, X-linked	Magix	54634				134053861///68534084	NM_018832///BC099459
10603362	coiled-coil domain containing 120	Ccdc120	54648				61742830///187952130	NM_207202///BC139064
10603373	polyglutamine binding protein 1	Pqbp1	54633				357527410///30354229	NM_019478///BC051673
10603382	ES cell-expressed Ras///proprotein convertase subtilisin/kexin type 1 inhibitor	Eras///Pcsk1n	353283///30052				31581542///257153447///31158275	NM_181548///NM_013892///AB093573
10603387	histone deacetylase 6	Hdac6	15185				194353996///194353998///27370649	NM_010413///NM_001130416///BC041105
10603417	GATA binding protein 1	Gata1	14460				449310785///30851256	NM_008089///BC052653
10603425	glyoxalase domain containing 5	Glod5	69824				142360348///38511649	NM_027227///BC061027
10603431	suppressor of variegation 3-9 homolog 1 (Drosophila)	Suv39h1	20937				262231826///2707216	NM_011514///AF019969
10603440	Wiskott-Aldrich syndrome homolog (human)	Was	22376				262231831///4096354	NM_009515///U29673
10603453	WD repeat domain 13	Wdr13	73447				595763143///595763306///80478676	NM_001290783///NM_026137///BC108332
10603469	RNA binding motif protein 3	Rbm3	19652				652698086///652697198///652696993///652697987///76780242	NM_001166409///NM_001166410///NM_001166411///NM_016809///BC106176
10603478	TBC1 domain family, member 25	Tbc1d25	209815				261878619///261878621///37994650	NM_172478///NM_001166437///BC060178
10603485	phenylalkylamine Ca2+ antagonist (emopamil) binding protein	Ebp	13595				31560706///13435668	NM_007898///BC004703
10603492	porcupine homolog (Drosophila)	Porcn	53627				255958257///255958255///255958258///255958256///6714507	NM_016913///NM_145908///NM_145907///NM_023638///AB036747
10603508	FtsJ homolog 1 (E. coli)	Ftsj1	54632				46877061///22028409	NM_133991///BC034880
10603525	synovial sarcoma, X member B, breakpoint 8///synovial sarcoma, X member B, breakpoint 2	Ssxb8///Ssxb2	631002///387132				197116366///197116367///197116363///58476154	NM_001001450///NM_001134226///NM_001081565///BC089478
10603533	synovial sarcoma, X member B, breakpoint 3	Ssxb3	278174				118130902///56789847	NM_198898///BC087939
10603538	synovial sarcoma, X member B, breakpoint 2///synovial sarcoma, X member B, breakpoint 9///synovial sarcoma, X member B, breakpoint 10///synovial sarcoma, X member B, breakpoint 3///synovial sarcoma, X member B, breakpoint 1	Ssxb2///Ssxb9///Ssxb10///Ssxb3///Ssxb1	387132///387131///385312///278174///67985				145966855///237649023///51468089///197116366///197116367///37936010///58476154///37936012///219520560///56789847	NM_026492///NM_199066///NM_199064///NM_001001450///NM_001134226///AY244800///BC089478///AY244801///BC145538///BC087939
10603541								
10603543	predicted gene 5635///ferritin, heavy polypeptide-like 17	Gm5635///Fthl17	434729///83457				148352324///461496460///13603820	NM_031261///NM_001038697///AF285569
10603545	predicted gene 5635///ferritin, heavy polypeptide-like 17	Gm5635///Fthl17	434729///83457				148352324///461496460///13603820	NM_031261///NM_001038697///AF285569
10603547								
10603549				RNA for type IIB intracisternal A-particle (IAP) element encoding integrase,...		Mm.423006	51488///45500987	X16670///BC067197
10603551	cytochrome b-245, beta polypeptide	Cybb	13058				508083047///48734606	NM_007807///BC071229
10603567	dynein light chain Tctex-type 3	Dynlt3	67117				146134975///20987964	NM_025975///BC030032
10603573	synaptotagmin-like 5	Sytl5	236643				595582363///28415628	NM_177704///AB098160
10603583	sushi-repeat-containing protein	Srpx	51795				146134327///18490715	NM_016911///BC022572
10603598	retinitis pigmentosa GTPase regulator	Rpgr	19893				295789054///295789056///295789053///295789058///295789060///295789064///3258646	NM_001177950///NM_001177951///NM_011285///NM_001177952///NM_001177953///NM_001177954///AF044677
10603618								
10603620								
10603623								
10603625								
10603627	BCL6 interacting corepressor	Bcor	71458				269995966///269995970///269995972///269995968///269995992///35193141///27085285///27085291///27085293///27085295	NM_029510///NM_175044///NM_175045///NM_175046///NM_001168321///BC058656///AY161170///AY161171///AY161172///AY161173
10603649								
10603651	RIKEN cDNA 1810030O07 gene	1810030O07Rik	69155				187951746///30048417	BC137660///BC051146
10603659	mediator complex subunit 14	Med14	26896				115270976///115270971///40675421	NM_001048208///NM_012005///BC065072
10603698	predicted gene 1549	Gm1549	260300				17426730	AJ319753
10603700								
10603702	LLP homolog, long-term synaptic facilitation (Aplysia)	Llph	66225				34328272///66794632	NM_025431///BC096681
10603704								
10603706	mediator complex subunit 4	Med4	67381				118129849///19354323	NM_026119///BC024950
10603708	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	Cask	12361				548961075///219519916///223461229///16307297///3087817///3087815	NM_009806///BC145620///BC141292///BC009740///Y17138///Y17137
10603736	U2 small nuclear RNA 10	Rnu2-10	19848				161333864	NR_004414
10603738	protein phosphatase 1, regulatory (inhibitor) subunit 2, pseudogene 9	Ppp1r2-ps9	67395				281485612///71681374	NR_033171///BC100448
10603742								
10603744								
10603746	monoamine oxidase B	Maob	109731				257196227///109731148	NM_172778///BC113788
10603764	Norrie disease (pseudoglioma) (human)	Ndp	17986				61098076///60422840	NM_010883///BC090623
10603768	EF-hand domain (C-terminal) containing 2	Efhc2	74405				262050573///111307379	NM_028916///BC120659
10603785	FUN14 domain containing 1	Fundc1	72018				146141163///20987921	NM_028058///BC030487
10603791								
10603794								
10603796	RIKEN cDNA 4930578C19 gene	4930578C19Rik	75905				110002596///142347804	BC118515///NM_175228
10603803				RNA for type IIB intracisternal A-particle (IAP) element encoding integrase,...		Mm.423006	51488///45500987	X16670///BC067197
10603805	microRNA 221	Mir221	723827				262205931	NR_029806
10603807	microRNA 222	Mir222	723828				262205935	NR_029807
10603809								
10603811	cDNA sequence BC049702	BC049702	278255				29437053	BC049702
10603814	solute carrier family 9 (sodium/hydrogen exchanger), member 7	Slc9a7	236727				118130399///37589425	NM_177353///BC058750
10603833	upregulated during skeletal muscle growth 5	Usmg5	66477				142351604///19353380	NM_023211///BC024355
10603835								
10603837	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11	Ndufb11	104130				158631245///20073150	NM_019435///BC027265
10603841								
10603843	synapsin I	Syn1	20964				160707900///160707902///18606445	NM_013680///NM_001110780///BC022954
10603860	complement factor properdin	Cfp	18636				142364936///124375675	NM_008823///BC132369
10603870	ELK1, member of ETS oncogene family	Elk1	13712				380503875///836634	NM_007922///X87257
10603878	ubiquitously expressed transcript	Uxt	22294				141803139///22137408	NM_013840///BC029258
10603881	zinc finger protein 182	Zfp182	319535				162287205///162287215///38648695	NM_001013387///NM_001111076///BC063066
10603887	zinc finger protein 300	Zfp300	245368				161621253	NM_183185
10603894								
10603896	kelch-like 13	Klhl13	67455				594191029///71680649	NM_026167///BC100393
10603909								
10603911								
10603914	predicted gene 4297///predicted gene 10486///predicted gene 10058///predicted gene 5934///predicted gene 5168///predicted gene 4836	Gm4297///Gm10486///Gm10058///Gm5934///Gm5168///Gm4836	100043216///100039550///100039240///546272///382275///22526				167860103///158303285///255918209///145553961///551411200///551411103	NM_001109969///NM_001109970///NM_009529///NM_001025607///NM_001100444///NM_001100446
10603926	predicted gene 4297///predicted gene 10486///predicted gene 10058///predicted gene 5934///predicted gene 5168///predicted gene 4836	Gm4297///Gm10486///Gm10058///Gm5934///Gm5168///Gm4836	100043216///100039550///100039240///546272///382275///22526				167860103///158303285///255918209///145553961///551411103///551411200	NM_001109969///NM_001109970///NM_009529///NM_001025607///NM_001100446///NM_001100444
10603936	predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				145553961///167466199///100816606///158303285///255918209///167860103///167466236///167466204///167466220///168693648///210147559	NM_001025607///NM_001104946///NM_001040669///NM_001109970///NM_009529///NM_001109969///NM_001099347///NM_001100610///NM_001110250///NM_001114754///NM_001136476
10603953	predicted gene 4297///predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm4297///Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100043216///100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				100816606///167860103///167466236///158303285///167466204///167466220///255918209///168693648///167466199///210147559///145553961///551411103	NM_001040669///NM_001109969///NM_001099347///NM_001109970///NM_001100610///NM_001110250///NM_009529///NM_001114754///NM_001104946///NM_001136476///NM_001025607///NM_001100446
10603962							74181991	AK157371
10603964	predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				167860103///167466236///158303285///167466204///167466220///255918209///167466199///100816606///168693648///210147559///145553961	NM_001109969///NM_001099347///NM_001109970///NM_001100610///NM_001110250///NM_009529///NM_001104946///NM_001040669///NM_001114754///NM_001136476///NM_001025607
10603973							74181991	AK157371
10603975	predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				167860103///167466236///158303285///167466204///167466220///255918209///167466199///100816606///168693648///210147559///145553961	NM_001109969///NM_001099347///NM_001109970///NM_001100610///NM_001110250///NM_009529///NM_001104946///NM_001040669///NM_001114754///NM_001136476///NM_001025607
10603984							74181991	AK157371
10603986	predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				167860103///167466236///158303285///167466204///167466220///255918209///167466199///100816606///168693648///210147559///145553961	NM_001109969///NM_001099347///NM_001109970///NM_001100610///NM_001110250///NM_009529///NM_001104946///NM_001040669///NM_001114754///NM_001136476///NM_001025607
10603995							74181991	AK157371
10603997	predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				167860103///167466236///158303285///167466204///167466220///255918209///167466199///100816606///168693648///210147559///145553961	NM_001109969///NM_001099347///NM_001109970///NM_001100610///NM_001110250///NM_009529///NM_001104946///NM_001040669///NM_001114754///NM_001136476///NM_001025607
10604006							74181991	AK157371
10604008	predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				167860103///167466236///158303285///167466204///167466220///255918209///167466199///100816606///168693648///210147559///145553961	NM_001109969///NM_001099347///NM_001109970///NM_001100610///NM_001110250///NM_009529///NM_001104946///NM_001040669///NM_001114754///NM_001136476///NM_001025607
10604017							74181991	AK157371
10604019	RIKEN cDNA 1810037I17 gene	1810037I17Rik	67704				124286833///56541191	NM_024461///BC086913
10604021							74181991	AK157371
10604023	predicted gene 10230///predicted gene 14632///predicted gene 14819///predicted gene 10486///predicted gene 10058///predicted gene 2012///Sycp3 like X-linked///predicted gene 6121///predicted gene 5169///predicted gene 5168///predicted gene 4836	Gm10230///Gm14632///Gm14819///Gm10486///Gm10058///Gm2012///Slx///Gm6121///Gm5169///Gm5168///Gm4836	100042175///100042144///100039585///100039550///100039240///100039030///664829///619991///382277///382275///22526				167860103///167466236///158303285///167466204///167466220///255918209///167466199///100816606///168693648///210147559///145553961	NM_001109969///NM_001099347///NM_001109970///NM_001100610///NM_001110250///NM_009529///NM_001104946///NM_001040669///NM_001114754///NM_001136476///NM_001025607
10604032								
10604036								
10604038	A kinase (PRKA) anchor protein 17B	Akap17b	338351				126432545	NM_001081956
10604046	RIKEN cDNA C330007P06 gene	C330007P06Rik	77644				166063958///18204534	NM_029951///BC021479
10604053	NF-kappaB repressing factor	Nkrf	77286				78191783///187951214	NM_029891///BC138828
10604057	septin 6	Sept6	56526				358679343///293597549///358679342///293597552///14714695	NM_001253706///NM_019942///NM_001177323///NM_001177324///BC010489
10604072	ribosomal protein L39	Rpl39	67248				13385551///63101522	NM_026055///BC094645
10604076	small nucleolar RNA, H/ACA box 69	Snora69	104369				86604690	NR_002900
10604078	UPF3 regulator of nonsense transcripts homolog B (yeast)	Upf3b	68134				141801318///28436869	NM_026573///BC047049
10604094	A kinase (PRKA) anchor protein 14	Akap14	434756				142366588///187956050	NM_001033785///BC147494
